Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
843,5,2013-03-01,9709,1172,1,0,0,0,c,a,60.0,4.0,2006.0,0,,,
30,4,2013-02-14,5821,914,1,0,0,0,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
182,3,2014-08-20,4856,389,1,1,0,1,d,c,1390.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
261,6,2014-12-06,7997,653,1,0,0,0,d,c,15340.0,4.0,2015.0,1,39.0,2009.0,"Jan,Apr,Jul,Oct"
245,5,2013-04-26,7399,809,1,1,0,0,a,c,1310.0,,,0,,,
385,2,2013-05-14,7908,669,1,1,0,0,d,a,4580.0,9.0,2007.0,0,,,
296,4,2015-07-16,7895,799,1,1,0,0,a,a,9580.0,5.0,2007.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
251,2,2014-11-11,20292,2531,1,1,0,0,a,c,340.0,,,0,,,
122,1,2013-07-15,12217,1452,1,1,0,1,a,c,58260.0,4.0,2013.0,0,,,
491,2,2013-01-15,4029,367,1,0,0,0,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
175,5,2013-12-20,8509,912,1,1,0,1,c,a,4130.0,,,0,,,
1054,5,2014-07-18,6098,645,1,1,0,1,a,c,13190.0,,,1,45.0,2013.0,"Feb,May,Aug,Nov"
311,1,2013-05-13,7545,947,1,1,0,0,a,c,680.0,7.0,2005.0,0,,,
857,1,2013-12-16,12090,1300,1,1,0,0,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec"
1095,5,2014-08-08,4580,667,1,1,0,1,a,a,690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
849,1,2014-03-03,11498,1111,1,1,0,0,c,c,5000.0,,,0,,,
871,3,2015-02-25,4926,403,1,0,0,0,d,c,10620.0,,,0,,,
494,6,2013-12-14,6178,834,1,0,0,0,b,a,1260.0,6.0,2011.0,0,,,
991,3,2013-01-09,6250,551,1,1,0,0,a,a,1010.0,,,0,,,
374,2,2014-10-07,8307,967,1,1,0,0,a,a,1150.0,9.0,2007.0,0,,,
228,2,2014-04-01,8640,605,1,1,0,0,d,c,10800.0,,,1,18.0,2011.0,"Feb,May,Aug,Nov"
507,1,2013-05-06,7430,651,1,0,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1013,5,2014-10-31,5905,617,1,0,0,0,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
621,5,2014-01-31,5891,820,1,0,0,0,a,a,30.0,7.0,2002.0,0,,,
198,3,2013-07-31,4285,440,1,1,0,1,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
963,5,2014-09-05,9774,989,1,1,0,0,a,c,23620.0,11.0,2013.0,0,,,
69,4,2013-01-03,9993,1269,1,0,0,1,c,c,1130.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
95,5,2014-11-28,9887,1014,1,1,0,0,a,a,1890.0,10.0,2014.0,0,,,
838,4,2013-03-14,5625,683,1,0,0,0,d,c,6890.0,,,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
275,3,2013-06-12,6213,647,1,0,0,0,d,a,300.0,5.0,2014.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
924,2,2014-12-09,5775,514,1,0,0,0,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
172,6,2013-08-17,5536,668,1,0,0,0,a,a,110.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
108,6,2013-11-02,14828,1136,1,0,0,0,d,c,2190.0,9.0,2003.0,0,,,
825,5,2013-07-19,4778,568,1,1,0,0,a,a,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
809,4,2014-06-26,6534,631,1,0,0,0,a,a,12770.0,10.0,2000.0,0,,,
995,1,2014-02-17,10962,920,1,1,0,1,d,a,6560.0,12.0,2013.0,0,,,
898,6,2013-07-20,1821,188,1,0,0,0,a,a,18540.0,,,0,,,
893,2,2014-02-04,7530,948,1,1,0,0,a,a,130.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
510,3,2013-11-20,8907,930,1,1,0,0,a,c,8260.0,,,0,,,
887,1,2014-09-08,5592,561,1,0,0,0,d,a,19700.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
987,2,2013-12-03,10550,1186,1,1,0,0,c,a,1690.0,6.0,2007.0,0,,,
1074,3,2013-05-29,5804,567,1,1,0,0,c,c,3330.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1115,4,2013-01-24,5650,366,1,1,0,0,d,c,5350.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
883,5,2015-02-20,5231,530,1,1,0,0,a,a,3200.0,6.0,2005.0,0,,,
741,5,2013-09-27,6160,802,1,1,0,0,d,c,11900.0,,,0,,,
207,2,2014-01-14,8855,1225,1,0,0,0,a,a,6870.0,,,0,,,
372,4,2015-07-30,9867,738,1,1,0,1,d,c,4880.0,8.0,2010.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct"
767,1,2014-08-18,8822,728,1,1,0,1,a,c,13080.0,,,0,,,
404,2,2014-06-24,4560,632,1,0,0,0,a,c,1420.0,,,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
1048,3,2013-10-23,6624,472,1,1,0,0,d,c,1860.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
448,3,2013-02-06,7716,692,1,1,0,0,a,c,3970.0,9.0,2009.0,0,,,
75,3,2014-11-05,5913,635,1,1,0,0,d,c,22440.0,12.0,2013.0,0,,,
686,4,2014-08-14,5654,797,1,0,0,1,a,a,20050.0,4.0,2002.0,0,,,
55,3,2015-07-08,5167,623,1,0,0,0,a,a,720.0,11.0,2004.0,0,,,
877,3,2015-02-04,6935,915,1,1,0,0,a,c,29190.0,,,0,,,
312,2,2013-09-10,6862,594,1,1,0,0,d,a,11300.0,3.0,2012.0,0,,,
376,1,2014-07-28,11895,1139,1,1,0,1,a,a,160.0,8.0,2012.0,0,,,
660,6,2014-01-25,2533,301,1,0,0,0,a,a,1200.0,11.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
193,3,2015-07-08,4831,743,1,0,0,0,a,a,520.0,,,0,,,
507,3,2015-03-11,6787,558,1,0,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
417,4,2013-06-06,8748,885,1,1,0,0,a,c,840.0,,,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
709,2,2014-04-01,14259,1751,1,1,0,0,a,a,500.0,12.0,2010.0,0,,,
374,3,2015-02-25,6445,816,1,0,0,0,a,a,1150.0,9.0,2007.0,0,,,
985,5,2013-12-20,13248,1159,1,1,0,0,c,c,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
843,2,2013-02-26,6554,878,1,0,0,0,c,a,60.0,4.0,2006.0,0,,,
697,1,2014-12-01,15889,1275,1,1,0,0,d,a,3780.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
1059,6,2014-10-11,8385,1150,1,0,0,0,c,a,3380.0,4.0,2013.0,0,,,
790,2,2014-04-29,7695,656,1,1,0,0,d,c,9070.0,12.0,2003.0,0,,,
942,6,2014-05-10,6919,572,1,0,0,0,d,c,6860.0,,,1,18.0,2011.0,"Jan,Apr,Jul,Oct"
195,4,2013-04-11,10349,1341,1,1,0,0,a,c,220.0,,,0,,,
225,2,2014-08-05,6369,665,1,1,0,1,d,a,10180.0,5.0,2015.0,0,,,
731,6,2014-09-20,6688,757,1,0,0,0,a,a,15270.0,,,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
518,4,2013-06-27,4702,431,1,0,0,0,d,c,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
352,5,2015-03-27,6289,606,1,0,0,0,d,c,6360.0,,,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
648,2,2015-04-21,4356,454,1,0,0,0,d,a,2130.0,12.0,2008.0,0,,,
783,4,2015-07-16,7860,704,1,1,0,1,d,c,15490.0,,,0,,,
379,2,2014-05-20,4149,507,1,1,0,0,d,a,6630.0,,,0,,,
899,6,2013-01-12,2136,263,1,0,0,0,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
198,6,2013-11-09,1005,121,1,0,0,0,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
318,5,2014-03-14,6292,630,1,0,0,0,d,c,32330.0,3.0,2014.0,0,,,
943,4,2014-09-11,5838,525,1,0,0,0,d,c,18020.0,,,0,,,
170,2,2013-08-20,4402,582,1,0,0,1,a,a,1070.0,5.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
932,6,2015-06-20,4406,426,1,0,0,0,a,a,15700.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1015,1,2015-02-23,3096,321,1,0,0,0,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
50,1,2014-05-19,5368,417,1,1,0,0,d,a,6260.0,11.0,2009.0,0,,,
114,3,2013-02-06,6118,676,1,1,0,0,c,a,4510.0,,,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
520,4,2014-05-08,3662,389,1,1,0,0,a,c,6900.0,,,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
271,2,2014-04-08,6947,817,1,0,0,0,a,a,420.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
810,1,2015-05-18,7098,550,1,1,0,0,d,c,9640.0,11.0,2013.0,0,,,
558,4,2014-01-30,2830,417,1,0,0,0,a,a,3000.0,2.0,2010.0,0,,,
748,2,2015-07-21,4200,378,1,0,0,1,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
852,6,2014-03-29,2502,325,1,0,0,0,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
432,5,2013-11-29,11665,1600,1,0,0,0,a,a,810.0,5.0,2013.0,0,,,
226,1,2013-08-26,9192,836,1,1,0,0,a,a,450.0,,,0,,,
498,4,2013-03-14,5686,734,1,0,0,0,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
311,4,2014-07-03,6818,898,1,1,0,0,a,c,680.0,7.0,2005.0,0,,,
345,4,2013-03-28,5492,625,1,1,0,1,a,a,120.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
520,6,2013-07-13,3189,362,1,0,0,0,a,c,6900.0,,,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
763,3,2014-02-19,5361,558,1,1,0,0,d,c,32240.0,3.0,2010.0,0,,,
765,6,2013-07-06,5978,523,1,0,0,0,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
531,2,2014-09-16,5713,668,1,1,0,0,a,c,4030.0,,,0,,,
173,1,2013-09-02,6919,948,1,0,0,0,a,a,350.0,12.0,2012.0,0,,,
450,1,2014-02-17,9158,984,1,1,0,0,c,a,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
692,1,2014-05-19,9895,1094,1,1,0,0,a,a,40.0,8.0,2001.0,0,,,
126,3,2013-01-16,3219,328,1,0,0,0,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
414,2,2015-02-10,4759,378,1,0,0,0,d,c,6210.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
29,2,2014-11-04,10651,823,1,1,0,0,d,c,2170.0,,,0,,,
807,4,2014-01-09,8996,906,1,1,0,1,a,a,3870.0,4.0,2008.0,0,,,
1003,1,2013-06-17,12566,1198,1,1,0,0,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
617,4,2015-07-02,6572,568,1,1,0,0,a,c,8940.0,,,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
402,5,2013-11-01,8172,910,1,0,0,0,c,c,5830.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
747,3,2014-01-08,9204,737,1,1,0,0,c,c,45740.0,8.0,2008.0,0,,,
936,5,2015-07-24,5355,726,1,0,0,1,a,a,580.0,2.0,2008.0,0,,,
998,3,2013-05-15,4643,558,1,1,0,0,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
950,4,2014-02-27,4610,548,1,0,0,0,a,a,8460.0,11.0,1994.0,0,,,
750,4,2015-05-21,5761,440,1,1,0,0,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
668,2,2014-08-12,7260,1049,1,0,0,1,c,a,1270.0,9.0,2010.0,0,,,
555,5,2013-01-25,5223,515,1,1,0,0,d,a,1560.0,1.0,2014.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
871,2,2014-11-04,6440,472,1,1,0,0,d,c,10620.0,,,0,,,
854,2,2013-08-06,4459,512,1,0,0,1,c,a,4770.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
769,2,2015-03-03,12819,3508,1,1,0,0,b,b,840.0,,,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
725,2,2014-01-28,4252,487,1,0,0,0,d,c,17540.0,6.0,2012.0,0,,,
875,6,2013-05-11,4856,484,1,0,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
226,2,2014-10-07,9009,808,1,1,0,0,a,a,450.0,,,0,,,
762,3,2013-05-15,3777,385,1,1,0,0,d,c,1280.0,,,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
222,4,2014-01-02,4471,564,1,0,0,1,a,a,2170.0,11.0,2008.0,0,,,
768,6,2013-04-06,10691,1185,1,0,0,0,a,c,2630.0,9.0,2012.0,0,,,
470,4,2013-04-18,9760,1549,1,0,0,0,a,c,50.0,,,0,,,
410,5,2013-10-11,6563,796,1,1,0,0,c,a,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
617,6,2013-02-02,2535,218,1,0,0,0,a,c,8940.0,,,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
1059,5,2014-11-21,7476,1053,1,0,0,0,c,a,3380.0,4.0,2013.0,0,,,
35,3,2014-07-02,11895,828,1,1,0,0,d,c,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
488,5,2014-12-12,3600,335,1,0,0,0,a,c,2890.0,4.0,2014.0,0,,,
892,2,2014-10-28,6167,727,1,0,0,1,a,a,19370.0,4.0,2002.0,0,,,
194,6,2013-06-22,4569,412,1,0,0,0,d,c,16970.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
814,1,2013-04-29,11118,840,1,1,0,0,d,c,24530.0,7.0,2013.0,0,,,
509,1,2013-09-09,9541,708,1,1,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
656,2,2015-01-06,3497,383,1,1,0,1,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
695,6,2015-04-18,2870,266,1,0,0,0,a,a,550.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
934,3,2015-01-14,6461,621,1,1,0,0,a,c,5460.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1010,6,2014-06-07,8027,848,1,0,0,0,d,c,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
1052,6,2013-04-06,4673,544,1,0,0,0,a,c,5080.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
324,3,2013-11-06,6828,852,1,1,0,0,a,a,13140.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
640,1,2013-04-29,13525,968,1,1,0,0,d,c,8040.0,,,0,,,
330,1,2014-02-03,5582,542,1,1,0,0,a,c,370.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
1068,3,2015-07-08,3409,239,1,0,0,0,d,c,5010.0,,,1,5.0,2013.0,"Jan,Apr,Jul,Oct"
127,6,2014-05-10,5225,726,1,0,0,0,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
931,3,2013-01-02,3574,476,1,0,0,1,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
435,6,2013-07-20,2109,252,1,0,0,0,a,a,910.0,,,0,,,
990,1,2015-02-16,9073,678,1,1,0,1,d,a,20930.0,,,0,,,
235,2,2014-09-09,4156,425,1,0,0,0,a,a,5710.0,3.0,2012.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1051,2,2015-01-27,8370,1104,1,1,0,0,c,a,200.0,7.0,1998.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
727,6,2013-11-09,2687,283,1,0,0,0,a,a,2050.0,3.0,2007.0,0,,,
491,4,2013-11-14,4441,389,1,0,0,0,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
120,1,2013-05-27,9446,753,1,1,0,0,d,a,2290.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
86,5,2014-08-29,4437,581,1,0,0,0,a,a,480.0,2.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
975,4,2014-12-18,13035,1151,1,1,0,0,a,c,9630.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
726,4,2014-08-21,11456,1096,1,1,0,1,a,c,40540.0,2.0,2002.0,0,,,
3,6,2014-02-08,4369,457,1,0,0,0,a,a,14130.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
550,1,2014-03-10,4241,427,1,0,0,0,d,c,50.0,6.0,2015.0,0,,,
285,1,2013-10-07,6159,550,1,1,0,0,a,a,2410.0,,,0,,,
631,1,2015-05-11,5142,649,1,0,0,0,d,c,2870.0,,,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
991,2,2015-02-17,7015,573,1,1,0,0,a,a,1010.0,,,0,,,
504,3,2015-03-04,6798,955,1,1,0,0,c,c,820.0,,,0,,,
733,6,2014-10-18,9433,2496,1,0,0,0,b,b,860.0,10.0,1999.0,0,,,
994,4,2015-07-09,3613,378,1,0,0,1,a,a,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
619,3,2014-04-16,6411,576,1,1,0,1,a,a,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
817,3,2014-10-22,21740,3091,1,1,0,1,a,a,140.0,3.0,2006.0,0,,,
113,5,2014-01-24,7999,735,1,1,0,0,d,c,20930.0,11.0,1999.0,0,,,
782,6,2013-12-28,5185,520,1,0,0,0,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
965,5,2015-04-10,6335,804,1,0,0,1,a,c,110.0,,,0,,,
248,3,2013-07-03,9500,1225,1,1,0,1,a,c,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
193,1,2013-01-28,3633,652,1,0,0,0,a,a,520.0,,,0,,,
581,4,2013-07-11,4324,530,1,0,0,1,a,a,7250.0,12.0,2013.0,0,,,
666,5,2014-09-26,5414,501,1,0,0,0,c,c,2700.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
58,5,2015-01-16,7344,538,1,1,0,0,a,c,7340.0,5.0,2008.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
452,2,2013-01-22,6353,576,1,1,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov"
163,6,2014-08-23,4747,630,1,0,0,0,a,a,1480.0,4.0,2009.0,0,,,
847,4,2013-12-05,10401,1352,1,1,0,0,c,c,190.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
886,1,2015-06-22,6638,621,1,0,0,0,a,c,12430.0,10.0,2004.0,0,,,
169,6,2015-01-03,5040,532,1,0,0,0,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
5,3,2013-01-23,6110,667,1,1,0,0,a,a,29910.0,4.0,2015.0,0,,,
702,4,2013-06-06,3816,304,1,1,0,0,a,a,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
748,3,2015-04-29,7043,518,1,1,0,0,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
820,1,2013-12-23,21485,1985,1,0,0,1,a,c,1650.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
639,4,2015-02-19,5406,543,1,1,0,0,a,a,7780.0,11.0,2006.0,0,,,
956,2,2015-05-26,3480,523,1,0,0,1,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
175,6,2015-03-21,6027,760,1,0,0,0,c,a,4130.0,,,0,,,
1008,1,2015-03-16,7620,936,1,1,0,0,a,c,30.0,9.0,2010.0,0,,,
201,6,2015-06-13,5795,482,1,0,0,0,d,a,20260.0,,,1,18.0,2014.0,"Mar,Jun,Sept,Dec"
899,4,2014-09-04,5433,550,1,1,0,0,d,a,2590.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
440,5,2015-01-30,8910,778,1,1,0,0,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
4,3,2014-12-03,11716,1429,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,
850,6,2013-03-09,5228,642,1,0,0,0,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
726,3,2015-04-08,9162,945,1,0,0,1,a,c,40540.0,2.0,2002.0,0,,,
735,5,2014-01-31,5937,560,1,0,0,0,d,c,1920.0,4.0,2005.0,0,,,
302,1,2014-08-18,6059,422,1,1,0,1,d,c,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
597,2,2013-04-23,5170,748,1,1,0,0,a,a,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
345,5,2013-10-11,4619,515,1,1,0,0,a,a,120.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
875,4,2014-09-18,4913,485,1,1,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
853,6,2014-02-01,8695,972,1,0,0,0,a,a,14040.0,,,0,,,
162,3,2014-01-15,5603,458,1,0,0,0,d,c,5340.0,3.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
551,5,2013-01-25,5582,901,1,1,0,0,a,c,2190.0,9.0,2013.0,0,,,
102,2,2014-04-08,5187,842,1,0,0,0,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
668,4,2013-03-28,14105,1650,1,1,0,1,c,a,1270.0,9.0,2010.0,0,,,
768,5,2013-06-14,10737,1231,1,0,0,0,a,c,2630.0,9.0,2012.0,0,,,
364,2,2015-06-09,5076,670,1,0,0,0,a,c,13620.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
11,6,2013-12-14,12673,1549,1,0,0,0,a,c,960.0,11.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
661,1,2014-12-15,10508,707,1,1,0,0,d,c,2140.0,7.0,2013.0,0,,,
911,3,2014-11-26,12160,969,1,1,0,0,a,c,16490.0,,,0,,,
1097,5,2014-09-26,8790,2453,1,0,0,0,b,b,720.0,3.0,2002.0,0,,,
1010,1,2013-11-25,7444,704,1,0,0,0,d,c,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
610,5,2013-02-15,3460,445,1,0,0,0,a,a,660.0,1.0,2007.0,0,,,
919,4,2015-04-16,5759,701,1,1,0,0,a,a,2620.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
612,4,2015-07-16,7158,432,1,1,0,0,d,c,2490.0,11.0,2012.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
424,6,2013-09-14,5794,744,1,0,0,0,d,c,1250.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
923,5,2015-02-27,5167,632,1,0,0,0,a,a,280.0,9.0,2008.0,0,,,
913,1,2013-03-25,13116,1506,1,1,0,1,a,a,280.0,,,0,,,
822,1,2015-01-26,9848,714,1,1,0,0,a,c,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec"
449,2,2014-12-09,12334,1794,1,0,0,0,a,c,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
148,5,2015-04-10,7955,782,1,0,0,1,a,a,2090.0,12.0,2008.0,0,,,
1111,5,2013-09-06,4259,417,1,0,0,0,a,a,1900.0,6.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
752,1,2014-01-20,8775,680,1,1,0,0,a,a,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
680,1,2014-10-20,4849,786,1,1,0,1,c,a,170.0,,,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
272,1,2014-11-03,9532,863,1,1,0,0,a,a,16180.0,7.0,2003.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
213,2,2014-11-18,5846,552,1,0,0,0,d,c,4030.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
473,4,2013-06-27,2914,464,1,0,0,0,a,a,50.0,,,0,,,
271,6,2014-05-10,3035,281,1,0,0,0,a,a,420.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
872,2,2015-03-24,5985,696,1,0,0,0,a,c,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
956,5,2014-01-03,3984,598,1,0,0,1,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
1003,2,2015-01-27,9342,864,1,1,0,0,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
1095,6,2013-05-18,2987,459,1,0,0,0,a,a,690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
330,3,2014-02-12,2875,361,1,0,0,0,a,c,370.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
466,1,2013-10-14,7365,791,1,0,0,0,a,c,3110.0,3.0,2003.0,0,,,
60,4,2013-06-13,6251,598,1,0,0,0,d,c,5540.0,10.0,2009.0,0,,,
697,5,2013-12-27,10926,1087,1,0,0,1,d,a,3780.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
315,4,2013-08-22,4182,469,1,0,0,0,a,c,38710.0,4.0,2013.0,0,,,
1070,6,2013-02-02,8106,1034,1,0,0,0,c,c,400.0,10.0,2008.0,0,,,
999,4,2015-04-02,12426,850,1,1,0,1,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
85,2,2014-02-11,4857,798,1,0,0,0,b,a,1870.0,10.0,2011.0,0,,,
1098,1,2013-05-13,7734,999,1,1,0,0,a,a,1830.0,11.0,2004.0,0,,,
73,2,2014-09-30,6104,650,1,1,0,0,a,c,1650.0,9.0,2008.0,0,,,
645,6,2014-04-26,9564,1280,1,0,0,0,a,a,90.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
